x,y,contrast,rms,std
76.79999999999987,91.2999999999999,5.779999999999992,3.593757254863179e-05,3.4948391224112356e-05
76.79999999999987,91.39999999999989,5.4,3.620271851900598e-05,3.3078516462886506e-05
76.79999999999987,91.39999999999989,5.42,3.613118528573532e-05,3.317380549195816e-05
76.79999999999987,91.39999999999989,5.4399999999999995,3.606771373548247e-05,3.326994207443456e-05
76.79999999999987,91.39999999999989,5.459999999999999,3.601194170881462e-05,3.336679351123357e-05
76.79999999999987,91.39999999999989,5.479999999999999,3.596585458913061e-05,3.3454535513235246e-05
76.79999999999987,91.39999999999989,5.499999999999998,3.592382429417907e-05,3.355218257365697e-05
76.79999999999987,91.39999999999989,5.519999999999998,3.588847676796297e-05,3.365019919828652e-05
76.79999999999987,91.39999999999989,5.539999999999997,3.585948884457092e-05,3.3748481065876495e-05
76.79999999999987,91.39999999999989,5.559999999999997,3.583654725751428e-05,3.384693020718445e-05
76.79999999999987,91.39999999999989,5.5799999999999965,3.5819348650433336e-05,3.394545470137662e-05
76.79999999999987,91.39999999999989,5.599999999999996,3.580759955846373e-05,3.4043968383306634e-05
76.79999999999987,91.39999999999989,5.619999999999996,3.5801016362257494e-05,3.414239056168432e-05
76.79999999999987,91.39999999999989,5.639999999999995,3.579932521670854e-05,3.424064574808687e-05
76.79999999999987,91.39999999999989,5.659999999999995,3.580226195646079e-05,3.433866339671074e-05
76.79999999999987,91.39999999999989,5.679999999999994,3.580957198027751e-05,3.443637765471669e-05
76.79999999999987,91.39999999999989,5.699999999999994,3.582101011632922e-05,3.4533727122982514e-05
76.79999999999987,91.39999999999989,5.7199999999999935,3.5840533261206333e-05,3.464306335042702e-05
76.79999999999987,91.39999999999989,5.739999999999993,3.585999807807372e-05,3.473969948595772e-05
76.79999999999987,91.39999999999989,5.759999999999993,3.5882899434021795e-05,3.483580560726023e-05
76.79999999999987,91.39999999999989,5.779999999999992,3.590902837393543e-05,3.493133611957498e-05
76.79999999999987,91.49999999999989,5.4,3.6296751548460705e-05,3.3202090071845034e-05
76.79999999999987,91.49999999999989,5.42,3.622450344852657e-05,3.329502330115032e-05
76.79999999999987,91.49999999999989,5.4399999999999995,3.6160297069251305e-05,3.338886207285686e-05
76.79999999999987,91.49999999999989,5.459999999999999,3.610377196779498e-05,3.3483472551444946e-05
76.79999999999987,91.49999999999989,5.479999999999999,3.605457721406157e-05,3.3578728550651715e-05
76.79999999999987,91.49999999999989,5.499999999999998,3.6018879653127106e-05,3.367669796691911e-05
76.79999999999987,91.49999999999989,5.519999999999998,3.597653082113441e-05,3.376116854875866e-05
76.79999999999987,91.49999999999989,5.539999999999997,3.5933332984406e-05,3.3839128835894026e-05
76.79999999999987,91.49999999999989,5.559999999999997,3.590950706714674e-05,3.393560645192492e-05
76.79999999999987,91.49999999999989,5.5799999999999965,3.589141363583345e-05,3.403220756991514e-05
76.79999999999987,91.49999999999989,5.599999999999996,3.5878760726757145e-05,3.412884495006779e-05
76.79999999999987,91.49999999999989,5.619999999999996,3.587126615435621e-05,3.42254368303942e-05
76.79999999999987,91.49999999999989,5.639999999999995,3.586865743971986e-05,3.432190665815455e-05
76.79999999999987,91.49999999999989,5.659999999999995,3.587067171624871e-05,3.441818283175807e-05
76.79999999999987,91.49999999999989,5.679999999999994,3.587705561451394e-05,3.4514198452997594e-05
76.79999999999987,91.49999999999989,5.699999999999994,3.588756512833598e-05,3.460989108945411e-05
76.79999999999987,91.49999999999989,5.7199999999999935,3.590196546406297e-05,3.4705202546874144e-05
76.79999999999987,91.49999999999989,5.739999999999993,3.592003087497249e-05,3.480007865129589e-05
76.79999999999987,91.49999999999989,5.759999999999993,3.594650484591152e-05,3.489509126676236e-05
76.79999999999987,91.49999999999989,5.779999999999992,3.596032621550949e-05,3.498090129977507e-05
76.79999999999987,91.59999999999988,5.4,3.648989819359536e-05,3.346594691918833e-05
76.79999999999987,91.59999999999988,5.42,3.63983124528025e-05,3.352855644001501e-05
76.79999999999987,91.59999999999988,5.4399999999999995,3.63319856706986e-05,3.361701778741e-05
76.79999999999987,91.59999999999988,5.459999999999999,3.627330632847413e-05,3.3706372644477035e-05
76.79999999999987,91.59999999999988,5.479999999999999,3.622192742807294e-05,3.379649281804637e-05
76.79999999999987,91.59999999999988,5.499999999999998,3.617751148894755e-05,3.388725736288674e-05
76.79999999999987,91.59999999999988,5.519999999999998,3.613973064757748e-05,3.3978552261890684e-05
76.79999999999987,91.59999999999988,5.539999999999997,3.610826672403254e-05,3.40702701152501e-05
76.79999999999987,91.59999999999988,5.559999999999997,3.6082938060965065e-05,3.415836347245918e-05
76.79999999999987,91.59999999999988,5.5799999999999965,3.607144115640969e-05,3.4263267180667605e-05
76.79999999999987,91.59999999999988,5.599999999999996,3.605720760751563e-05,3.4355740290052436e-05
76.79999999999987,91.59999999999988,5.619999999999996,3.604023940864604e-05,3.44361726534612e-05
76.79999999999987,91.59999999999988,5.639999999999995,3.603584097455038e-05,3.4528633008929405e-05
76.79999999999987,91.59999999999988,5.659999999999995,3.603605416439871e-05,3.462099368953465e-05
76.79999999999987,91.59999999999988,5.679999999999994,3.603064577415811e-05,3.4694616688464e-05
76.79999999999987,91.59999999999988,5.699999999999994,3.6038745070548074e-05,3.478624008580958e-05
76.79999999999987,91.59999999999988,5.7199999999999935,3.6050740435499936e-05,3.487757719734749e-05
76.79999999999987,91.59999999999988,5.739999999999993,3.606640829488637e-05,3.496857171790877e-05
76.79999999999987,91.59999999999988,5.759999999999993,3.6085533799305774e-05,3.505917117626014e-05
76.79999999999987,91.59999999999988,5.779999999999992,3.6107910638620715e-05,3.514932673884126e-05
76.79999999999987,91.69999999999987,5.4,3.673813847106589e-05,3.378902569650914e-05
76.79999999999987,91.69999999999987,5.42,3.666102477008256e-05,3.3869450419038124e-05
76.79999999999987,91.69999999999987,5.4399999999999995,3.657359083949409e-05,3.392579120110569e-05
76.79999999999987,91.69999999999987,5.459999999999999,3.651160121214055e-05,3.4008178120855797e-05
76.79999999999987,91.69999999999987,5.479999999999999,3.645689146973572e-05,3.409148732073294e-05
76.79999999999987,91.69999999999987,5.499999999999998,3.6409128619652245e-05,3.417559524505822e-05
76.79999999999987,91.69999999999987,5.519999999999998,3.636798909635819e-05,3.426038519599935e-05
76.79999999999987,91.69999999999987,5.539999999999997,3.6333158823929065e-05,3.434574703625714e-05
76.79999999999987,91.69999999999987,5.559999999999997,3.6296849484197306e-05,3.441956270584566e-05
76.79999999999987,91.69999999999987,5.5799999999999965,3.627355600418177e-05,3.450572252083942e-05
76.79999999999987,91.69999999999987,5.599999999999996,3.625569016213545e-05,3.459216174292281e-05
76.79999999999987,91.69999999999987,5.619999999999996,3.625206383138425e-05,3.469176484250339e-05
76.79999999999987,91.69999999999987,5.639999999999995,3.624446848631397e-05,3.477860970884617e-05
76.79999999999987,91.69999999999987,5.659999999999995,3.624149478591467e-05,3.486548583313869e-05
76.79999999999987,91.69999999999987,5.679999999999994,3.624892500000195e-05,3.495362981320667e-05
76.79999999999987,91.69999999999987,5.699999999999994,3.6262357679542607e-05,3.50461301040402e-05
76.79999999999987,91.69999999999987,5.7199999999999935,3.62714833551343e-05,3.513257409396382e-05
76.79999999999987,91.69999999999987,5.739999999999993,3.628429525812421e-05,3.52187901646352e-05
76.79999999999987,91.69999999999987,5.759999999999993,3.6300580661892864e-05,3.5304723243055275e-05
76.79999999999987,91.69999999999987,5.779999999999992,3.632013522646871e-05,3.539032192358146e-05
76.79999999999987,91.79999999999987,5.4,3.7052008204201326e-05,3.420210953008833e-05
76.79999999999987,91.79999999999987,5.42,3.697200539949709e-05,3.427474312890705e-05
76.79999999999987,91.79999999999987,5.4399999999999995,3.689993274440116e-05,3.434873988225686e-05
76.79999999999987,91.79999999999987,5.459999999999999,3.682402597487556e-05,3.440224640332596e-05
76.79999999999987,91.79999999999987,5.479999999999999,3.676628453935313e-05,3.4478336054002806e-05
76.79999999999987,91.79999999999987,5.499999999999998,3.671546630696388e-05,3.4555392443309834e-05
76.79999999999987,91.79999999999987,5.519999999999998,3.664379148587865e-05,3.4596177861240695e-05
76.79999999999987,91.79999999999987,5.539999999999997,3.660049467854282e-05,3.4679831141823305e-05
76.79999999999987,91.79999999999987,5.559999999999997,3.6568684215256534e-05,3.475919855206948e-05
76.79999999999987,91.79999999999987,5.5799999999999965,3.654257321277086e-05,3.483908845257029e-05
76.79999999999987,91.79999999999987,5.599999999999996,3.652187974138451e-05,3.4919405572030084e-05
76.79999999999987,91.79999999999987,5.619999999999996,3.650633114792502e-05,3.500006008752777e-05
76.79999999999987,91.79999999999987,5.639999999999995,3.6487312518668115e-05,3.506874494307498e-05
76.79999999999987,91.79999999999987,5.659999999999995,3.648111424079048e-05,3.5149791814630355e-05
76.79999999999987,91.79999999999987,5.679999999999994,3.647761370730614e-05,3.5225882858249414e-05
76.79999999999987,91.79999999999987,5.699999999999994,3.647981560306086e-05,3.5307037475512615e-05
76.79999999999987,91.79999999999987,5.7199999999999935,3.648594122851291e-05,3.538815560162883e-05
76.79999999999987,91.79999999999987,5.739999999999993,3.650080847534792e-05,3.5469967981626334e-05
76.79999999999987,91.79999999999987,5.759999999999993,3.651384386891061e-05,3.5550670683604516e-05
76.79999999999987,91.79999999999987,5.779999999999992,3.65301746181299e-05,3.563116527875312e-05
76.79999999999987,91.89999999999986,5.4,3.7252171006536095e-05,3.447311613720228e-05
76.79999999999987,91.89999999999986,5.42,3.716949209572906e-05,3.453923077322794e-05
76.79999999999987,91.89999999999986,5.4399999999999995,3.709472368115124e-05,3.4606870354335146e-05
76.79999999999987,91.89999999999986,5.459999999999999,3.702752235708639e-05,3.467589071593675e-05
76.79999999999987,91.89999999999986,5.479999999999999,3.696755366665625e-05,3.474615503717457e-05
76.79999999999987,91.89999999999986,5.499999999999998,3.690690425396544e-05,3.480530824274229e-05
76.79999999999987,91.89999999999986,5.519999999999998,3.6860262536070726e-05,3.487763964407215e-05
76.79999999999987,91.89999999999986,5.539999999999997,3.680578107744144e-05,3.4931958228926967e-05
76.79999999999987,91.89999999999986,5.559999999999997,3.677112504666663e-05,3.500577907386462e-05
76.79999999999987,91.89999999999986,5.5799999999999965,3.674217463805933e-05,3.508026517066498e-05
76.79999999999987,91.89999999999986,5.599999999999996,3.671865047241811e-05,3.5155317837196284e-05
76.79999999999987,91.89999999999986,5.619999999999996,3.6685203066778994e-05,3.5211962115776255e-05
76.79999999999987,91.89999999999986,5.639999999999995,3.667152347005208e-05,3.528778916059678e-05
76.79999999999987,91.89999999999986,5.659999999999995,3.6662490864456574e-05,3.5363921110327626e-05
76.79999999999987,91.89999999999986,5.679999999999994,3.6657861861591194e-05,3.544027970101702e-05
76.79999999999987,91.89999999999986,5.699999999999994,3.665740180938139e-05,3.551679123316958e-05
76.79999999999987,91.89999999999986,5.7199999999999935,3.663670106336583e-05,3.556494418513841e-05
76.79999999999987,91.89999999999986,5.739999999999993,3.664356688260054e-05,3.56413636950789e-05
76.79999999999987,91.89999999999986,5.759999999999993,3.6658091356433215e-05,3.5717839765302215e-05
76.79999999999987,91.89999999999986,5.779999999999992,3.667153137731677e-05,3.579397962806129e-05
76.89999999999986,89.5,5.4,3.7696408545530955e-05,3.457109555632707e-05
76.89999999999986,89.5,5.42,3.759958680752681e-05,3.463785367086218e-05
76.89999999999986,89.5,5.4399999999999995,3.75110364131791e-05,3.470599735805818e-05
76.89999999999986,89.5,5.459999999999999,3.743041066261967e-05,3.477539036534828e-05
76.89999999999986,89.5,5.479999999999999,3.7357371400482026e-05,3.484590345314421e-05
76.89999999999986,89.5,5.499999999999998,3.729158915345444e-05,3.491741411756288e-05
76.89999999999986,89.5,5.519999999999998,3.720692387559127e-05,3.495338931396074e-05
76.89999999999986,89.5,5.539999999999997,3.7153867968304816e-05,3.5025991103922684e-05
76.89999999999986,89.5,5.559999999999997,3.7104751849960554e-05,3.5088624541607104e-05
76.89999999999986,89.5,5.5799999999999965,3.706375050847204e-05,3.516239747830586e-05
76.89999999999986,89.5,5.599999999999996,3.702850789071742e-05,3.5236659742376235e-05
76.89999999999986,89.5,5.619999999999996,3.699874825546308e-05,3.531132356895824e-05
76.89999999999986,89.5,5.639999999999995,3.697420470169473e-05,3.538630616223853e-05
76.89999999999986,89.5,5.659999999999995,3.695461910736482e-05,3.546152947303466e-05
76.89999999999986,89.5,5.679999999999994,3.693974204935643e-05,3.553691998383434e-05
76.89999999999986,89.5,5.699999999999994,3.6929332706214025e-05,3.5612408501291994e-05
76.89999999999986,89.5,5.7199999999999935,3.6920798223232174e-05,3.5681681192226927e-05
76.89999999999986,89.5,5.739999999999993,3.691831610892796e-05,3.5756963755997385e-05
76.89999999999986,89.5,5.759999999999993,3.6919633612164394e-05,3.5832164300429204e-05
76.89999999999986,89.5,5.779999999999992,3.6924543144918826e-05,3.590722896867566e-05
76.89999999999986,89.6,5.4,3.723907332689644e-05,3.403795791255142e-05
76.89999999999986,89.6,5.42,3.7148201156141424e-05,3.4114942731978405e-05
76.89999999999986,89.6,5.4399999999999995,3.70656037104118e-05,3.419310142975266e-05
76.89999999999986,89.6,5.459999999999999,3.69956955795672e-05,3.427261685815411e-05
76.89999999999986,89.6,5.479999999999999,3.692851820211e-05,3.435276636878069e-05
76.89999999999986,89.6,5.499999999999998,3.685368170209353e-05,3.4412545833366206e-05
76.89999999999986,89.6,5.519999999999998,3.6800180769740777e-05,3.449384313627667e-05
76.89999999999986,89.6,5.539999999999997,3.675328746327825e-05,3.457571984758298e-05
76.89999999999986,89.6,5.559999999999997,3.671608934269507e-05,3.465636214934354e-05
76.89999999999986,89.6,5.5799999999999965,3.668122241503827e-05,3.473895470618662e-05
76.89999999999986,89.6,5.599999999999996,3.665207219731814e-05,3.482184433838728e-05
76.89999999999986,89.6,5.619999999999996,3.662835903871819e-05,3.490494668794479e-05
76.89999999999986,89.6,5.639999999999995,3.660981240387638e-05,3.498818240356588e-05
76.89999999999986,89.6,5.659999999999995,3.65961708065611e-05,3.5071476906998786e-05
76.89999999999986,89.6,5.679999999999994,3.658718172353483e-05,3.515476016783942e-05
76.89999999999986,89.6,5.699999999999994,3.658260149029753e-05,3.5237966486748504e-05
76.89999999999986,89.6,5.7199999999999935,3.658219518039154e-05,3.532103428698354e-05
76.89999999999986,89.6,5.739999999999993,3.658573646992301e-05,3.5403905914121326e-05
76.89999999999986,89.6,5.759999999999993,3.6589617184789066e-05,3.5479427580801715e-05
76.89999999999986,89.6,5.779999999999992,3.660010257220139e-05,3.5561552277308955e-05
76.89999999999986,89.69999999999999,5.4,3.6966486161549994e-05,3.3744878064248787e-05
76.89999999999986,89.69999999999999,5.42,3.6872402566992635e-05,3.381520287982747e-05
76.89999999999986,89.69999999999999,5.4399999999999995,3.6794921413785894e-05,3.390045591545063e-05
76.89999999999986,89.69999999999999,5.459999999999999,3.672533902426055e-05,3.3986598560178306e-05
76.89999999999986,89.69999999999999,5.479999999999999,3.6663307468170645e-05,3.4073506310684016e-05
76.89999999999986,89.69999999999999,5.499999999999998,3.659347880223109e-05,3.413973551434908e-05
76.89999999999986,89.69999999999999,5.519999999999998,3.654505510463814e-05,3.422750460290641e-05
76.89999999999986,89.69999999999999,5.539999999999997,3.650320037189492e-05,3.4315712303597974e-05
76.89999999999986,89.69999999999999,5.559999999999997,3.647125009468695e-05,3.4402761014457716e-05
76.89999999999986,89.69999999999999,5.5799999999999965,3.644132782536587e-05,3.449140459903561e-05
76.89999999999986,89.69999999999999,5.599999999999996,3.641707485530493e-05,3.458021182535657e-05
76.89999999999986,89.69999999999999,5.619999999999996,3.639820900749352e-05,3.466910079245829e-05
76.89999999999986,89.69999999999999,5.639999999999995,3.638445743724744e-05,3.475799462628455e-05
76.89999999999986,89.69999999999999,5.659999999999995,3.637555655994506e-05,3.4846821238309546e-05
76.89999999999986,89.69999999999999,5.679999999999994,3.6371251958290726e-05,3.493551309337191e-05
76.89999999999986,89.69999999999999,5.699999999999994,3.637716484090896e-05,3.5027185554443455e-05
76.89999999999986,89.69999999999999,5.7199999999999935,3.6363426322997484e-05,3.5103345304501246e-05
76.89999999999986,89.69999999999999,5.739999999999993,3.6371603639254285e-05,3.519131848152945e-05
76.89999999999986,89.69999999999999,5.759999999999993,3.638344788832748e-05,3.527892704372005e-05
76.89999999999986,89.69999999999999,5.779999999999992,3.6398748426445967e-05,3.5366123064363e-05
76.89999999999986,89.79999999999998,5.4,3.689747609202788e-05,3.368104796277955e-05
76.89999999999986,89.79999999999998,5.42,3.6813608917060364e-05,3.376720236637227e-05
76.89999999999986,89.79999999999998,5.4399999999999995,3.6737980338905876e-05,3.3854332798574375e-05
76.89999999999986,89.79999999999998,5.459999999999999,3.6670232287366445e-05,3.394230830223068e-05
76.89999999999986,89.79999999999998,5.479999999999999,3.6595412124956115e-05,3.4009910342947874e-05
76.89999999999986,89.79999999999998,5.499999999999998,3.654189424345522e-05,3.409888436988562e-05
76.89999999999986,89.79999999999998,5.519999999999998,3.6495326463595945e-05,3.4182917202259624e-05
76.89999999999986,89.79999999999998,5.539999999999997,3.645485188208585e-05,3.4272548547134826e-05
76.89999999999986,89.79999999999998,5.559999999999997,3.642061722562274e-05,3.4362484537919486e-05
76.89999999999986,89.79999999999998,5.5799999999999965,3.6396449007242704e-05,3.445276758059222e-05
76.89999999999986,89.79999999999998,5.599999999999996,3.637372607871202e-05,3.454308506709244e-05
76.89999999999986,89.79999999999998,5.619999999999996,3.634445610208498e-05,3.461751895534205e-05
76.89999999999986,89.79999999999998,5.639999999999995,3.633185069506497e-05,3.47076244373547e-05
76.89999999999986,89.79999999999998,5.659999999999995,3.632407733840454e-05,3.47976313448131e-05
76.89999999999986,89.79999999999998,5.679999999999994,3.632088146437646e-05,3.488747295205214e-05
76.89999999999986,89.79999999999998,5.699999999999994,3.6322017599946113e-05,3.497708685019623e-05
76.89999999999986,89.79999999999998,5.7199999999999935,3.632724923642043e-05,3.506641473235337e-05
76.89999999999986,89.79999999999998,5.739999999999993,3.63363486839466e-05,3.515540218771168e-05
76.89999999999986,89.79999999999998,5.759999999999993,3.634909691258533e-05,3.5243998504334385e-05
76.89999999999986,89.79999999999998,5.779999999999992,3.636528338162146e-05,3.5332156480431565e-05
76.89999999999986,89.89999999999998,5.4,3.6972237438474844e-05,3.3774417010830244e-05
76.89999999999986,89.89999999999998,5.42,3.687962787925428e-05,3.384500984841368e-05
76.89999999999986,89.89999999999998,5.4399999999999995,3.6803309984840775e-05,3.3930671368757465e-05
76.89999999999986,89.89999999999998,5.459999999999999,3.673485729172329e-05,3.4017203638946176e-05
76.89999999999986,89.89999999999998,5.479999999999999,3.6659310523918905e-05,3.408340951442105e-05
76.89999999999986,89.89999999999998,5.499999999999998,3.6596100275654316e-05,3.4157324424842146e-05
76.89999999999986,89.89999999999998,5.519999999999998,3.654848235316594e-05,3.423981315304916e-05
76.89999999999986,89.89999999999998,5.539999999999997,3.650696633061104e-05,3.4327933037342075e-05
76.89999999999986,89.89999999999998,5.559999999999997,3.6471685717920336e-05,3.4416386006127734e-05
76.89999999999986,89.89999999999998,5.5799999999999965,3.6442340273401125e-05,3.450507993465093e-05
76.89999999999986,89.89999999999998,5.599999999999996,3.641863916820497e-05,3.459392820889956e-05
76.89999999999986,89.89999999999998,5.619999999999996,3.640030095807559e-05,3.468284946652724e-05
76.89999999999986,89.89999999999998,5.639999999999995,3.6387053531179864e-05,3.4771767347093944e-05
76.89999999999986,89.89999999999998,5.659999999999995,3.6378634033807644e-05,3.486061025159001e-05
76.89999999999986,89.89999999999998,5.679999999999994,3.637847116133638e-05,3.49495474958779e-05
76.89999999999986,89.89999999999998,5.699999999999994,3.637888794252976e-05,3.503808292237793e-05
76.89999999999986,89.89999999999998,5.7199999999999935,3.6369804710338285e-05,3.510931538187797e-05
76.89999999999986,89.89999999999998,5.739999999999993,3.6377872226202574e-05,3.519706304063236e-05
76.89999999999986,89.89999999999998,5.759999999999993,3.638959424158736e-05,3.5284444324425624e-05
76.89999999999986,89.89999999999998,5.779999999999992,3.640476092052101e-05,3.537141162172636e-05
76.89999999999986,89.99999999999997,5.4,3.703056192206715e-05,3.3845640856222905e-05
76.89999999999986,89.99999999999997,5.42,3.694546203928917e-05,3.3928706251348735e-05
76.89999999999986,89.99999999999997,5.4399999999999995,3.686856148954415e-05,3.401279865191652e-05
76.89999999999986,89.99999999999997,5.459999999999999,3.679950535014702e-05,3.4097787162282685e-05
76.89999999999986,89.99999999999997,5.479999999999999,3.672914137589152e-05,3.416998190322638e-05
76.89999999999986,89.99999999999997,5.499999999999998,3.6674450604795564e-05,3.425622373251183e-05
76.89999999999986,89.99999999999997,5.519999999999998,3.6619997316488904e-05,3.434148429703594e-05
76.89999999999986,89.99999999999997,5.539999999999997,3.656229935583403e-05,3.44009275572177e-05
76.89999999999986,89.99999999999997,5.559999999999997,3.652642339632703e-05,3.4487910029344656e-05
76.89999999999986,89.99999999999997,5.5799999999999965,3.649647011297738e-05,3.457515980218427e-05
76.89999999999986,89.99999999999997,5.599999999999996,3.647214994572371e-05,3.46625900588067e-05
76.89999999999986,89.99999999999997,5.619999999999996,3.64531826698979e-05,3.475011920909315e-05
76.89999999999986,89.99999999999997,5.639999999999995,3.643929734339539e-05,3.483767064268216e-05
76.89999999999986,89.99999999999997,5.659999999999995,3.6434059824772364e-05,3.492653446674908e-05
76.89999999999986,89.99999999999997,5.679999999999994,3.642952417962344e-05,3.501395510033659e-05
76.89999999999986,89.99999999999997,5.699999999999994,3.6429312748489364e-05,3.5101194856069825e-05
76.89999999999986,89.99999999999997,5.7199999999999935,3.643319080640807e-05,3.518819477455662e-05
76.89999999999986,89.99999999999997,5.739999999999993,3.644093235309151e-05,3.527489977490978e-05
76.89999999999986,89.99999999999997,5.759999999999993,3.6452319955630555e-05,3.536125846051299e-05
76.89999999999986,89.99999999999997,5.779999999999992,3.6467144579728996e-05,3.544722293301124e-05
76.89999999999986,90.09999999999997,5.4,3.697009640537516e-05,3.380203069505895e-05
76.89999999999986,90.09999999999997,5.42,3.68869005164252e-05,3.3886657132132604e-05
76.89999999999986,90.09999999999997,5.4399999999999995,3.681187372383526e-05,3.3972271373609205e-05
76.89999999999986,90.09999999999997,5.459999999999999,3.6735213170005824e-05,3.404378343396027e-05
76.89999999999986,90.09999999999997,5.479999999999999,3.6675114509960444e-05,3.413077283973609e-05
76.89999999999986,90.09999999999997,5.499999999999998,3.662215026795094e-05,3.421838556339829e-05
76.89999999999986,90.09999999999997,5.519999999999998,3.657599285361999e-05,3.430651222480893e-05
76.89999999999986,90.09999999999997,5.539999999999997,3.6536324076622136e-05,3.439504975423973e-05
76.89999999999986,90.09999999999997,5.559999999999997,3.65028351940592e-05,3.4483901106175044e-05
76.89999999999986,90.09999999999997,5.5799999999999965,3.647522692911897e-05,3.457297498228229e-05
76.89999999999986,90.09999999999997,5.599999999999996,3.645320946252736e-05,3.4662185563678255e-05
76.89999999999986,90.09999999999997,5.619999999999996,3.6416452562355035e-05,3.4721322266242685e-05
76.89999999999986,90.09999999999997,5.639999999999995,3.640400150141315e-05,3.481007393697294e-05
76.89999999999986,90.09999999999997,5.659999999999995,3.638488132859822e-05,3.4883603288487774e-05
76.89999999999986,90.09999999999997,5.679999999999994,3.638150154518492e-05,3.4971984524625244e-05
76.89999999999986,90.09999999999997,5.699999999999994,3.638241981802092e-05,3.5060159384635366e-05
76.89999999999986,90.09999999999997,5.7199999999999935,3.638740170519881e-05,3.5148069601531295e-05
76.89999999999986,90.09999999999997,5.739999999999993,3.6406003100114177e-05,3.524285086025478e-05
76.89999999999986,90.09999999999997,5.759999999999993,3.641832923941107e-05,3.5330036341215324e-05
76.89999999999986,90.09999999999997,5.779999999999992,3.6434068969689955e-05,3.541680541365125e-05
76.89999999999986,90.19999999999996,5.4,3.697434376156045e-05,3.383115012264262e-05
76.89999999999986,90.19999999999996,5.42,3.6901658283003816e-05,3.3920839633164015e-05
76.89999999999986,90.19999999999996,5.4399999999999995,3.682737666949973e-05,3.400623541586539e-05
76.89999999999986,90.19999999999996,5.459999999999999,3.676120424315801e-05,3.408789356577814e-05
76.89999999999986,90.19999999999996,5.479999999999999,3.670188383664923e-05,3.417479759260706e-05
76.89999999999986,90.19999999999996,5.499999999999998,3.664966493413857e-05,3.426232414694634e-05
76.89999999999986,90.19999999999996,5.519999999999998,3.659353280507118e-05,3.433461795921141e-05
76.89999999999986,90.19999999999996,5.539999999999997,3.6554211209292436e-05,3.44228668586905e-05
76.89999999999986,90.19999999999996,5.559999999999997,3.652104370193864e-05,3.451143329524359e-05
76.89999999999986,90.19999999999996,5.5799999999999965,3.649755169139423e-05,3.460124780320961e-05
76.89999999999986,90.19999999999996,5.599999999999996,3.6475770236112045e-05,3.46902249895861e-05
76.89999999999986,90.19999999999996,5.619999999999996,3.645697338316604e-05,3.477218065000761e-05
76.89999999999986,90.19999999999996,5.639999999999995,3.6426599958772875e-05,3.4837338377467565e-05
76.89999999999986,90.19999999999996,5.659999999999995,3.641911850030665e-05,3.492579200214808e-05
76.89999999999986,90.19999999999996,5.679999999999994,3.6404265619713086e-05,3.499868538117294e-05
76.89999999999986,90.19999999999996,5.699999999999994,3.640132665099413e-05,3.5078190175184105e-05
76.89999999999986,90.19999999999996,5.7199999999999935,3.6406242315119715e-05,3.516585106657656e-05
76.89999999999986,90.19999999999996,5.739999999999993,3.6414982816939256e-05,3.525319710059199e-05
76.89999999999986,90.19999999999996,5.759999999999993,3.642733185265081e-05,3.534017751464689e-05
76.89999999999986,90.19999999999996,5.779999999999992,3.64430815082868e-05,3.5426745026193485e-05
76.89999999999986,90.29999999999995,5.4,3.6945523584199915e-05,3.3803578566043824e-05
76.89999999999986,90.29999999999995,5.42,3.68634236455198e-05,3.388800447206072e-05
76.89999999999986,90.29999999999995,5.4399999999999995,3.6789448679279585e-05,3.397342424543071e-05
76.89999999999986,90.29999999999995,5.459999999999999,3.6732541223483754e-05,3.406480584563265e-05
76.89999999999986,90.29999999999995,5.479999999999999,3.6673661226409794e-05,3.415184095334493e-05
76.89999999999986,90.29999999999995,5.499999999999998,3.6611388208861994e-05,3.422384967380011e-05
76.89999999999986,90.29999999999995,5.519999999999998,3.656602471366511e-05,3.431181928079999e-05
76.89999999999986,90.29999999999995,5.539999999999997,3.652711161740947e-05,3.440020414777166e-05
76.89999999999986,90.29999999999995,5.559999999999997,3.6494341344221667e-05,3.4488907109910304e-05
76.89999999999986,90.29999999999995,5.5799999999999965,3.6467415784082086e-05,3.45778367514383e-05
76.89999999999986,90.29999999999995,5.599999999999996,3.644383490470426e-05,3.465981024033778e-05
76.89999999999986,90.29999999999995,5.619999999999996,3.640917845401346e-05,3.472527692202785e-05
76.89999999999986,90.29999999999995,5.639999999999995,3.63973261143525e-05,3.481390996448678e-05
76.89999999999986,90.29999999999995,5.659999999999995,3.637846382051885e-05,3.4887091568625336e-05
76.89999999999986,90.29999999999995,5.679999999999994,3.6375628290488676e-05,3.497536523979104e-05
76.89999999999986,90.29999999999995,5.699999999999994,3.637706124035663e-05,3.506343561531047e-05
76.89999999999986,90.29999999999995,5.7199999999999935,3.6382529318800046e-05,3.515124433594331e-05
76.89999999999986,90.29999999999995,5.739999999999993,3.639180790464391e-05,3.5238736909080405e-05
76.89999999999986,90.29999999999995,5.759999999999993,3.640468094574561e-05,3.5325862514203646e-05
76.89999999999986,90.29999999999995,5.779999999999992,3.6420940786674184e-05,3.541257381664152e-05
76.89999999999986,90.39999999999995,5.4,3.689019214195541e-05,3.3743705239340036e-05
76.89999999999986,90.39999999999995,5.42,3.6809174018958856e-05,3.3829449823777935e-05
76.89999999999986,90.39999999999995,5.4399999999999995,3.673626955600791e-05,3.3916162497313774e-05
76.89999999999986,90.39999999999995,5.459999999999999,3.6671123799721026e-05,3.4003713254316475e-05
